id,symbol_id,last_price,last_price_change,price,percent_change,change,shares,market_value,gain,day_gain,return,amount_today,percent_today,total,total_percent,current_value,percent_account,quantity,average_cost,total_cost,amount_today_note,percent_today_note,timestamp,fees,side,current_price,user_id,portfolio_id,traded_fund
f0e2c387-42d4-4eac-a134-27d127de4cbd,3585e353-3d6e-4493-8374-ee35ed22850a,5021,1332,83062,857,295,2,3846,24195,17579,5300,22365,5804,19288,120454,40576,5519,81458,31061,56638,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702159200000,,,55524,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,50870
7698551a-9aa4-4186-b535-c0f35d6ccae6,3585e353-3d6e-4493-8374-ee35ed22850a,4941,1970,83062,1649,7872,0,3535,123563,76684,19628,38255,15768,8237,120407,11028,9474,78738,11101,53998,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702162800000,,,75720,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,38913
a9ed561a-0479-41f5-8af4-3d47596a5a31,3585e353-3d6e-4493-8374-ee35ed22850a,2156,1131,83062,805,7576,0,27,113935,-9898,16847,5491,5204,21698,154219,4371,11939,37556,49708,52519,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702166400000,,,73806,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,17156
8b8c1387-8fd6-49a3-a6eb-01864bac68ea,3585e353-3d6e-4493-8374-ee35ed22850a,2091,1677,83062,1052,8076,8,2418,155310,64905,7962,27132,16493,24864,11574,57675,7729,65918,56423,78774,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702170000000,,,73659,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,19332
5f2c44c2-3f49-41de-b013-cd46a4cc3efa,3585e353-3d6e-4493-8374-ee35ed22850a,4694,1111,83062,441,10660,7,3484,119963,38265,2812,37789,8212,6794,107636,79278,17935,37810,49873,62119,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702173600000,,,36442,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,15429
4c7d3758-bc5c-4e65-9351-2b5efebb4f8a,3585e353-3d6e-4493-8374-ee35ed22850a,6553,123,83062,1836,4022,0,2801,138552,53410,2678,8342,14617,2203,38543,59764,8365,60808,9425,49673,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702177200000,,,62555,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,62400
c2a6a898-f258-44b0-aadf-e6708b768e3d,3585e353-3d6e-4493-8374-ee35ed22850a,67,117,83062,717,9184,8,124,184611,142839,19632,8532,-676,23297,109467,59753,16889,17595,39111,21432,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702180800000,,,8848,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,20278
fd6153e4-95e9-45ec-9ca2-a2f8647c289c,3585e353-3d6e-4493-8374-ee35ed22850a,2239,1393,83062,1499,4147,5,3430,-2341,43294,6481,6252,11227,13674,96493,38158,6316,14851,52872,79401,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702184400000,,,61438,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,2857
42e52e53-f879-421f-97ff-20a14bd4b0bc,3585e353-3d6e-4493-8374-ee35ed22850a,376,1942,83062,206,1602,7,907,14308,95569,16820,4799,8383,5206,186645,13642,14035,23664,22654,16089,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702188000000,,,84309,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,7493
941b94f9-781e-42cd-83ef-377685397a54,3585e353-3d6e-4493-8374-ee35ed22850a,6517,475,83062,144,14764,7,190,52435,187108,10407,26786,1486,22459,-849,7510,7884,45850,565,23380,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702191600000,,,56175,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,54964
2f6522fb-2580-45f7-9027-0008b2b23248,3585e353-3d6e-4493-8374-ee35ed22850a,1489,1643,83062,40,4603,1,3014,183454,23018,2539,6390,14592,23358,193589,66652,12283,71966,52245,74807,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702195200000,,,22856,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,45991
fbc27c53-7952-4141-8ead-4c57783cb1f4,3585e353-3d6e-4493-8374-ee35ed22850a,6743,709,83062,608,4224,5,3599,979,69371,18276,33518,10125,18578,101404,74828,8969,89085,22170,19191,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702198800000,,,27799,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,8284
6d979aba-0e2f-454f-a0bd-0876182453ec,3585e353-3d6e-4493-8374-ee35ed22850a,1281,295,83062,205,15682,8,1790,186173,79210,10038,39677,5145,29493,96026,87753,10146,34612,21609,41064,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702202400000,,,57100,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,60349
c05b2bcf-ed14-4471-bdbe-283ed76639f5,3585e353-3d6e-4493-8374-ee35ed22850a,4000,217,83062,257,5637,5,2790,112758,48216,9909,28804,7701,22487,29607,50858,11585,53130,51264,77385,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702206000000,,,90728,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,65560
bdf43ef8-81b9-44e9-810a-c6b1661de57e,3585e353-3d6e-4493-8374-ee35ed22850a,2761,45,83062,1807,5930,0,463,81949,164784,15509,2935,37,20500,56252,86156,16131,20639,65593,74317,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702209600000,,,52083,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,7676
1914aa4b-1d5c-4fe6-99a5-67a142b9b7e6,3585e353-3d6e-4493-8374-ee35ed22850a,6108,566,83062,1091,2883,1,3798,157243,120027,12331,37226,-929,28151,9731,96964,2735,5128,57489,32353,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702213200000,,,60519,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,26282
8f39f4b6-9421-48f3-89a5-3eb18d2c05bc,3585e353-3d6e-4493-8374-ee35ed22850a,8636,785,83062,922,17680,9,350,140855,105312,5561,8809,16448,17071,98260,82135,19658,11768,16495,52891,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702216800000,,,44490,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,10403
51d976c0-505b-4e4f-80f0-1014c14167d4,3585e353-3d6e-4493-8374-ee35ed22850a,2719,1765,83062,1860,-820,7,3011,182618,74811,16304,8917,10455,22809,139407,60382,34,89766,8517,75890,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702220400000,,,72645,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,52069
1c9af5f4-3f8c-4cca-b98c-2b27a143837a,3585e353-3d6e-4493-8374-ee35ed22850a,1725,237,83062,250,10902,4,2150,96987,63079,11947,20123,12537,13449,34208,90319,12802,20476,48764,14337,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702224000000,,,82078,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,21278
698d61e8-107c-40ba-9ea7-177b0dc41fdc,3585e353-3d6e-4493-8374-ee35ed22850a,710,1176,73569,852,15762,5,75,37283,-1104,1718,583,1887,4430,16548,98599,17081,4616,68340,76888,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702227600000,,,5293,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,22876
b52f55a4-6050-4500-9ad6-61431f1c10e9,3585e353-3d6e-4493-8374-ee35ed22850a,5067,1405,74418,-96,4370,6,3120,144582,133249,8033,715,15675,1849,35983,3528,2842,63311,5876,66182,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702231200000,,,43484,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,4940
44dab4e9-a422-458d-b8db-890f5d7466ed,3585e353-3d6e-4493-8374-ee35ed22850a,8141,1774,80623,1510,2051,3,3262,172136,73068,7213,19749,14866,12748,101128,30625,1402,61402,16419,73401,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702234800000,,,62347,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,20849
c43c71a4-3249-4310-8bfa-d63f2ab9cf09,3585e353-3d6e-4493-8374-ee35ed22850a,6646,877,89315,1316,11732,4,3574,68101,73880,4559,8506,5948,4520,138273,76596,18072,83270,37635,54538,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702238400000,,,19488,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,66243
0a7e6f65-cb91-436d-a2d8-ba02f4cd24ea,3585e353-3d6e-4493-8374-ee35ed22850a,1919,1119,84827,1287,951,2,3434,44656,83886,9353,7059,9775,9630,171112,15309,16319,59285,65671,45703,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702242000000,,,48727,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,3718
e374595b-ad3a-4c79-8fb8-6f8f3f7ecae4,3585e353-3d6e-4493-8374-ee35ed22850a,4473,1602,71169,1060,6209,1,465,84710,158516,13301,36828,18794,4962,173650,34976,10403,30314,60704,74673,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702245600000,,,60904,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,28414
a54b3552-e895-4fe3-b6ff-e2a9a3441abe,3585e353-3d6e-4493-8374-ee35ed22850a,5782,482,97336,352,9630,0,1092,62603,74844,1024,38877,17664,16628,97220,82553,4737,37430,60906,59869,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702249200000,,,65008,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,25110
b1c60ae4-1d45-4a9a-8e11-c44457464f81,3585e353-3d6e-4493-8374-ee35ed22850a,5210,649,78547,1109,13960,5,2587,152833,186383,7077,648,2724,15463,66494,46571,1275,31253,5408,13811,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702252800000,,,20843,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,69188
e7a2b32c-84e4-4f74-b599-1b4472fff041,3585e353-3d6e-4493-8374-ee35ed22850a,7921,83,84924,1883,8836,3,1927,28665,93657,5676,38903,2364,3152,77009,32986,9814,9041,7752,27216,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702256400000,,,29931,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,22300
ad18aff0-fff9-4b33-937f-86542e9ab32c,3585e353-3d6e-4493-8374-ee35ed22850a,6151,1928,95348,1829,10163,4,1883,-9175,60167,1918,24245,13505,16199,6834,85491,4191,42961,1438,62460,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702260000000,,,746,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,42237
a29ccd44-5568-498e-b3cf-20abae9313a4,3585e353-3d6e-4493-8374-ee35ed22850a,4524,618,83911,351,11961,5,2019,166385,59387,16724,549,6998,12635,166229,76236,7289,61663,5783,11220,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702263600000,,,40252,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,22024
efb59322-e204-4396-ae14-ef18fe486fd5,3585e353-3d6e-4493-8374-ee35ed22850a,3765,368,73434,393,6088,3,3349,178697,38306,6343,13347,6471,8241,126377,9601,8518,41099,30303,32445,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702267200000,,,64223,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,17514
40729be3-0299-4075-b10e-1a6366d3af1c,3585e353-3d6e-4493-8374-ee35ed22850a,8125,341,70783,563,9813,1,3947,156219,12821,7614,29893,12635,925,5062,24989,11998,60365,30698,819,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702270800000,,,40120,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,29000
5973ade3-2b5c-43ce-bbdc-a6d19a64e819,3585e353-3d6e-4493-8374-ee35ed22850a,2306,1894,90582,632,6928,2,3711,137251,55087,1450,19911,10488,7937,48975,59506,16462,54668,41862,28810,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702274400000,,,6780,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,21100
b2e64e67-a3f0-4ec4-a48d-96a0886939c8,3585e353-3d6e-4493-8374-ee35ed22850a,943,818,72545,1658,7626,3,3286,84125,43744,16989,4227,12428,11050,71602,20041,11285,87049,59988,72789,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702278000000,,,61337,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,67855
abdb4bb4-3908-4085-8158-786d9d53836e,3585e353-3d6e-4493-8374-ee35ed22850a,7337,496,88098,873,11121,3,3322,19001,162656,1434,5720,12954,8205,130143,18445,8269,51102,60977,49132,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702281600000,,,78850,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,12978
7f431db9-431d-48bc-ada6-0997bc15b3b9,3585e353-3d6e-4493-8374-ee35ed22850a,4035,763,73508,309,12808,4,3134,80015,106451,11795,15072,7107,22476,78228,24553,7528,10470,35031,28079,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702285200000,,,6658,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,39352
63960348-4304-4f23-886a-e4ff7477ee39,3585e353-3d6e-4493-8374-ee35ed22850a,1763,1128,77280,1424,14248,2,536,87340,52335,13256,20431,13919,836,33415,96920,15324,77514,32565,8518,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702288800000,,,58501,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,5819
dcefa908-186f-41d1-b27f-f1e2bfb43f12,3585e353-3d6e-4493-8374-ee35ed22850a,2028,1076,96577,-75,5766,7,2698,77193,90027,7908,15915,2971,21235,38000,55074,16525,79702,65879,10314,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702292400000,,,74813,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,11306
47359d41-bbbc-4493-a665-c07a91112d46,3585e353-3d6e-4493-8374-ee35ed22850a,5334,1308,75620,1687,9241,5,2336,148236,147720,17533,2630,11133,4722,98169,87784,11697,9578,30644,50799,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702296000000,,,34367,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,30356
a6b3a26d-d368-4d91-b891-f9ad73147382,3585e353-3d6e-4493-8374-ee35ed22850a,7283,468,75753,35,-873,0,1026,122702,119813,15064,4108,15277,25076,52097,73038,15578,11632,8292,57671,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702299600000,,,69651,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,58925
48b9a003-95ed-4ea4-9949-0d066746fdf3,3585e353-3d6e-4493-8374-ee35ed22850a,529,591,84628,958,987,7,234,3642,175751,2659,10880,6918,18945,8925,22994,13815,17772,8351,18646,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702303200000,,,92633,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,57271
ca8abd2e-7663-4b04-b352-3f504fa80f43,3585e353-3d6e-4493-8374-ee35ed22850a,7834,1698,85185,105,4656,9,2187,26712,142995,5825,38440,155,1991,2958,62509,10977,1870,37627,69291,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702306800000,,,18392,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,46622
f2593fd8-d6aa-4ae5-b0b4-8d3e1d360cb9,3585e353-3d6e-4493-8374-ee35ed22850a,8599,1504,94033,1371,4086,5,2626,42276,12917,2494,22362,3413,12697,138329,27584,6233,88437,58018,32333,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702310400000,,,7528,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,5989
d208f027-6865-4ac8-b5fa-0f86477394e6,3585e353-3d6e-4493-8374-ee35ed22850a,8701,525,92511,1076,9045,2,972,20448,108905,15979,19399,15763,3404,10226,67621,2840,73811,52787,74718,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702314000000,,,89867,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,59306
471744d5-754d-4e53-a487-e4a96b4a7b32,3585e353-3d6e-4493-8374-ee35ed22850a,8179,1358,80513,-58,17657,1,2736,23083,22145,9764,23793,6311,26295,104212,57463,580,44529,3266,69697,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702317600000,,,88414,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,63205
ad0a1969-63d6-4b9d-bff0-4655faf939d5,3585e353-3d6e-4493-8374-ee35ed22850a,8367,808,71532,866,10494,5,2979,32189,54464,2560,20357,1973,4520,8529,9346,13428,5256,12760,20673,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702321200000,,,94829,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,69684
99139afb-a4fb-4b37-9a0e-78b731020538,3585e353-3d6e-4493-8374-ee35ed22850a,8569,1051,73335,1226,541,2,227,34794,143653,7626,9455,10773,29791,50485,17129,5150,68235,69668,5381,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702324800000,,,99112,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,1753
02225b79-c287-488c-9d10-83854933b904,3585e353-3d6e-4493-8374-ee35ed22850a,1003,916,81719,1002,12713,6,3136,142699,119126,15953,38353,18172,12427,96945,35438,466,3694,44152,54606,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702328400000,,,24288,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,55377
140bcbe7-0e29-421b-a442-18b17fb22ebb,3585e353-3d6e-4493-8374-ee35ed22850a,405,1848,94468,66,15960,8,1498,59421,159825,8555,31311,14107,10458,165443,89561,419,60073,41517,51172,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702332000000,,,5965,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,68555
8d2c86d5-e693-4631-80cb-8641ed9a2e66,3585e353-3d6e-4493-8374-ee35ed22850a,6039,816,92247,1536,6652,3,3032,-8200,68167,14040,18824,15239,5203,144836,4820,7820,42531,31700,31391,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702335600000,,,94185,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,23803
df1f08a3-f0c1-49be-a6f6-a0ce11c1b861,3585e353-3d6e-4493-8374-ee35ed22850a,6340,1631,99820,1438,5980,5,680,155429,139109,5081,3344,-536,25470,122996,73651,1171,44616,8192,67989,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702339200000,,,88718,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,47699
2166ee2b-a5d2-4b86-9753-fde674261105,3585e353-3d6e-4493-8374-ee35ed22850a,6349,121,97186,1503,14418,8,415,169131,139961,9618,13259,9419,17738,84647,31533,6233,42287,44118,26194,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702342800000,,,77706,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,68094
efe57b62-57c6-4b0e-8bb2-e5482fb764d7,3585e353-3d6e-4493-8374-ee35ed22850a,3501,1320,79811,1464,6963,2,98,136428,135932,5772,21028,8929,5430,195611,63104,17575,52516,25604,53859,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702346400000,,,36782,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,26555
2747b758-591a-4c43-8fe8-b67f2bf9acc1,3585e353-3d6e-4493-8374-ee35ed22850a,3556,1492,84209,834,18268,4,1478,24970,141024,4780,24299,12151,18082,168636,44119,13916,78104,63776,50849,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702350000000,,,78079,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,21353
37d114a0-9b0f-4680-80cc-afb1ef3c9844,3585e353-3d6e-4493-8374-ee35ed22850a,6346,969,73370,506,8787,2,2111,55067,124872,12104,23438,-117,28322,155588,13902,17014,10641,15920,7802,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702353600000,,,56479,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,13071
23cb13d9-8c81-4074-ac71-8acb224b7b36,3585e353-3d6e-4493-8374-ee35ed22850a,131,760,74310,1512,2741,0,1492,124802,26475,1923,18139,15866,1974,181484,98524,11239,27182,55500,45194,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702357200000,,,79105,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,42298
d7add656-fbf2-4f83-a7ef-41a68ebfdddf,3585e353-3d6e-4493-8374-ee35ed22850a,8624,1100,87986,739,3103,5,2983,28296,7201,18598,5368,18556,3098,192429,56066,553,9956,60762,6417,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702360800000,,,67782,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,15417
e152cd28-e2bf-4213-9a97-bb9570c59e5b,3585e353-3d6e-4493-8374-ee35ed22850a,5638,1640,76525,1834,15050,8,181,22153,122978,8078,27049,12640,7201,192979,38450,2310,13689,49139,39001,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702364400000,,,66428,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,3454
64659985-601d-49f5-92be-3dd35ce644b7,3585e353-3d6e-4493-8374-ee35ed22850a,7166,444,92304,214,15794,8,2349,107713,133127,9909,20275,-866,17063,186228,75118,6284,69538,43258,23971,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702368000000,,,62693,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,21398
f68cfa20-92ae-4bed-aed3-7dbd9c326e57,3585e353-3d6e-4493-8374-ee35ed22850a,5420,1624,73182,-90,2344,1,397,-3516,43823,6721,33180,-866,24645,178043,37155,19152,44539,14410,17649,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702371600000,,,37500,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,45808
9c7b7c04-3b90-4c67-861e-f87c886b7415,3585e353-3d6e-4493-8374-ee35ed22850a,3644,1514,98561,1214,3752,5,2698,122161,16647,19772,542,1547,26788,106818,36657,17519,2183,40198,2243,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702375200000,,,15185,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,39383
99cd04e0-16bc-4495-86f9-9fa6a557134a,3585e353-3d6e-4493-8374-ee35ed22850a,193,364,73792,878,13054,2,361,39408,112634,13097,11640,7372,21244,137058,19639,5498,12121,30469,21132,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702378800000,,,26146,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,60027
86459280-4026-4092-8ce0-a5e9aad5826d,3585e353-3d6e-4493-8374-ee35ed22850a,7213,539,71325,1005,15863,0,2575,149380,41274,14121,39279,10428,20797,182818,8316,15357,71754,10120,63794,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702382400000,,,39913,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,60494
dcaebd38-2705-4bb0-be54-09002c51fb94,3585e353-3d6e-4493-8374-ee35ed22850a,5599,1481,78564,1126,94,7,635,170192,59650,16830,4637,18895,25054,61397,60941,10493,66363,19261,2769,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702386000000,,,77319,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,63484
bdc9f5dc-720b-46b4-ad73-d4d6dab69f00,3585e353-3d6e-4493-8374-ee35ed22850a,3634,1735,91787,25,8444,2,2502,151379,51971,4619,28780,3903,25826,155973,27280,17476,66345,28925,64446,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702389600000,,,11184,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,44054
1dff2c7d-b881-46ae-bf0b-649bafe01f22,3585e353-3d6e-4493-8374-ee35ed22850a,8820,965,86042,994,3046,6,651,-216,9487,16247,35153,16640,3422,139137,49592,7765,76377,6752,29162,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702393200000,,,23653,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,56249
718c655a-4780-4832-aee4-3fd7d65cc12d,3585e353-3d6e-4493-8374-ee35ed22850a,3874,1499,86405,109,10977,2,2518,43495,74681,2239,1765,4976,21399,144076,56901,5018,9540,53645,19304,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702396800000,,,93955,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,6278
34577b3e-7fd9-40ed-ad87-e6a304438d7a,3585e353-3d6e-4493-8374-ee35ed22850a,1114,1452,73875,1622,5194,4,1760,189092,78520,11579,22026,14464,6385,90785,60588,8521,21880,20623,64564,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702400400000,,,59397,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,5139
f8f49fb1-bd8b-4101-b643-6a0a8f0da522,3585e353-3d6e-4493-8374-ee35ed22850a,903,450,81756,800,3509,5,2606,156652,166007,1008,20791,12599,4810,108453,84517,19073,49280,51262,67813,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702404000000,,,79064,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,8314
e022ec6a-f32f-4b10-815b-760a83ff9eb2,3585e353-3d6e-4493-8374-ee35ed22850a,564,551,70585,1094,1883,1,330,70512,83084,7107,14920,9235,20506,159974,71045,3192,43421,15934,73223,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702407600000,,,82759,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,14592
16c3b8fd-2a08-418b-93c3-e534ebba4fd8,3585e353-3d6e-4493-8374-ee35ed22850a,6240,1802,80105,1452,14726,4,2923,138349,7599,8700,25864,17339,16546,14722,26054,13466,31647,41506,9857,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702411200000,,,18453,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,63774
38edf47f-4d8a-43f5-97d7-2d57e0c6e47d,3585e353-3d6e-4493-8374-ee35ed22850a,5726,330,88089,721,8099,6,2371,75594,111597,17174,20720,7581,22587,105182,63923,3746,72518,12026,20212,Morbi vel lectus in quam fringilla rhoncus.,In hac habitasse platea dictumst.,1702414800000,,,38330,fbbcd517-4f2c-402c-b20d-d6ed2c1d4236,2,34774
